intervention,seed,round,target_class,holder_client_id,local_recall_holder_own_rows,local_recall_holder_validation,logit_margin_holder_post_local,global_recall_post_intervention_validation,conditional_retention,logit_margin_post_intervention,delta_margin,logit_margin_retention_ratio_secondary,holder_update_norm,cosine_holder_vs_realized_aggregate,holder_weighted_sum_norm_baseline,nonholder_weighted_sum_norm_baseline,nonholder_over_holder_contribution_ratio_baseline,intervention_c_macro_f1_all_classes,intervention_c_flagged_invalid
B,22,45,Replay,10,0.0,0.0,-0.8720195293426514,0.0,0,-6.974780559539795,-6.1027610301971436,nan,0.0967021957039833,0.9600461864839532,0.014228170737624168,0.13291555643081665,9.341717841446918,,
C,22,45,Replay,1,0.0,0.0,-0.31558287143707275,0.0,0,-0.7772326469421387,-0.4616497755050659,nan,0.08871959894895554,-0.7201113922063191,0.014228170737624168,0.13291555643081665,9.341717841446918,0.30668931763153784,False
C,22,45,Replay,4,0.9448198198198198,0.9548387096774194,0.0447121188044548,0.0,0,-0.7772326469421387,-0.8219447657465935,-17.383042175686395,0.12804462015628815,-0.5752142683768654,0.014228170737624168,0.13291555643081665,9.341717841446918,0.30668931763153784,False
C,22,45,Replay,10,0.0,0.0,-0.8720195293426514,0.0,0,-0.7772326469421387,0.0947868824005127,nan,0.0967021957039833,-0.6371845941881292,0.014228170737624168,0.13291555643081665,9.341717841446918,0.30668931763153784,False
0,33,1,Manipulation,2,1.0,1.0,0.6102647185325623,0.0,0,-1.2682437896728516,-1.8785085082054138,-2.0781863200652673,0.09551151096820831,-0.4466215010119817,0.008009670302271843,0.28526681661605835,35.61530073655416,,
0,33,1,Manipulation,13,1.0,1.0,4.411870002746582,0.0,0,-1.2682437896728516,-5.680113792419434,-0.287461731393562,0.14763830602169037,-0.6986612757059598,0.008009670302271843,0.28526681661605835,35.61530073655416,,
A,33,1,Manipulation,2,1.0,1.0,0.6102647185325623,0.7225077081192189,1,0.2857067584991455,-0.32455796003341675,0.4681685665626447,0.09551151096820831,0.885438951889894,0.008009670302271843,0.28526681661605835,35.61530073655416,,
A,33,1,Manipulation,13,1.0,1.0,4.411870002746582,0.7225077081192189,1,0.2857067584991455,-4.1261632442474365,0.06475865297963915,0.14763830602169037,0.9772267226915453,0.008009670302271843,0.28526681661605835,35.61530073655416,,
B,33,1,Manipulation,2,1.0,1.0,0.6102647185325623,1.0,1,0.7452363967895508,0.13497167825698853,1.2211690667314676,0.09551151096820831,0.885438951889894,0.008009670302271843,0.28526681661605835,35.61530073655416,,
B,33,1,Manipulation,13,1.0,1.0,4.411870002746582,1.0,1,0.7452363967895508,-3.6666336059570312,0.16891621836672624,0.14763830602169037,0.9772267226915453,0.008009670302271843,0.28526681661605835,35.61530073655416,,
C,33,1,Manipulation,2,1.0,1.0,0.6102647185325623,1.0,1,1.249752402305603,0.6394876837730408,2.0478857196771063,0.09551151096820831,-0.4466215010119817,0.008009670302271843,0.28526681661605835,35.61530073655416,0.0335706601159609,True
C,33,1,Manipulation,13,1.0,1.0,4.411870002746582,1.0,1,1.249752402305603,-3.162117600440979,0.28327045029150394,0.14763830602169037,-0.6986612757059598,0.008009670302271843,0.28526681661605835,35.61530073655416,0.0335706601159609,True
0,33,1,Replay,1,1.0,1.0,2.6311304569244385,0.0,0,-1.5951191186904907,-4.226249575614929,-0.60624858584741,0.11740628629922867,-0.7103360603140871,0.01812688261270523,0.2593090534210205,14.30522053688754,,
0,33,1,Replay,4,0.9921171171171171,0.9944700460829493,1.9014252424240112,0.0,0,-1.5951191186904907,-3.496544361114502,-0.8389070909024908,0.18041206896305084,-0.04333223960759974,0.01812688261270523,0.2593090534210205,14.30522053688754,,
0,33,1,Replay,10,0.9942528735632183,0.9944700460829493,0.6647309064865112,0.0,0,-1.5951191186904907,-2.259850025177002,-2.3996463879220262,0.12328431755304337,-0.449328131247317,0.01812688261270523,0.2593090534210205,14.30522053688754,,
A,33,1,Replay,1,1.0,1.0,2.6311304569244385,0.4423963133640553,1,-0.181814506649971,-2.8129449635744095,-0.06910128920878225,0.11740628629922867,0.7966445502304242,0.01812688261270523,0.2593090534210205,14.30522053688754,,
A,33,1,Replay,4,0.9921171171171171,0.9944700460829493,1.9014252424240112,0.4423963133640553,1,-0.181814506649971,-2.0832397490739822,-0.09562011831618832,0.18041206896305084,0.950896946792316,0.01812688261270523,0.2593090534210205,14.30522053688754,,
A,33,1,Replay,10,0.9942528735632183,0.9944700460829493,0.6647309064865112,0.4423963133640553,1,-0.181814506649971,-0.8465454131364822,-0.2735159519074662,0.12328431755304337,0.912074560096454,0.01812688261270523,0.2593090534210205,14.30522053688754,,
B,33,1,Replay,1,1.0,1.0,2.6311304569244385,0.7078341013824885,1,0.037138812243938446,-2.5939916446805,0.014115154247178786,0.11740628629922867,0.7966445502304242,0.01812688261270523,0.2593090534210205,14.30522053688754,,
B,33,1,Replay,4,0.9921171171171171,0.9944700460829493,1.9014252424240112,0.7078341013824885,1,0.037138812243938446,-1.8642864301800728,0.019532091725358833,0.18041206896305084,0.950896946792316,0.01812688261270523,0.2593090534210205,14.30522053688754,,
B,33,1,Replay,10,0.9942528735632183,0.9944700460829493,0.6647309064865112,0.7078341013824885,1,0.037138812243938446,-0.6275920942425728,0.05587044604295388,0.12328431755304337,0.912074560096454,0.01812688261270523,0.2593090534210205,14.30522053688754,,
C,33,1,Replay,1,1.0,1.0,2.6311304569244385,0.9944700460829493,1,1.4276137351989746,-1.2035167217254639,0.5425856902845214,0.11740628629922867,-0.7103360603140871,0.01812688261270523,0.2593090534210205,14.30522053688754,0.13329930707768922,False
C,33,1,Replay,4,0.9921171171171171,0.9944700460829493,1.9014252424240112,0.9944700460829493,1,1.4276137351989746,-0.4738115072250366,0.7508124449736434,0.18041206896305084,-0.04333223960759974,0.01812688261270523,0.2593090534210205,14.30522053688754,0.13329930707768922,False
C,33,1,Replay,10,0.9942528735632183,0.9944700460829493,0.6647309064865112,0.9944700460829493,1,1.4276137351989746,0.7628828287124634,2.147656625061624,0.12328431755304337,-0.449328131247317,0.01812688261270523,0.2593090534210205,14.30522053688754,0.13329930707768922,False
0,33,5,Manipulation,2,0.0,0.0,-0.5642150640487671,0.0,0,-4.973658561706543,-4.409443497657776,nan,0.10978204756975174,-0.8278413993884043,0.008642058819532394,0.19605237245559692,22.685841018865567,,
0,33,5,Manipulation,13,1.0,1.0,2.7943220138549805,0.0,0,-4.973658561706543,-7.767980575561523,-1.7799160358204391,0.14363722503185272,-0.8681596022490217,0.008642058819532394,0.19605237245559692,22.685841018865567,,
A,33,5,Manipulation,2,0.0,0.0,-0.5642150640487671,0.0,0,-2.182666540145874,-1.618451476097107,nan,0.10978204756975174,0.9911726513835043,0.008642058819532394,0.19605237245559692,22.685841018865567,,
A,33,5,Manipulation,13,1.0,1.0,2.7943220138549805,0.0,0,-2.182666540145874,-4.9769885540008545,-0.7811077353732467,0.14363722503185272,0.9974395175577443,0.008642058819532394,0.19605237245559692,22.685841018865567,,
B,33,5,Manipulation,2,0.0,0.0,-0.5642150640487671,0.0,0,-1.8625365495681763,-1.2983214855194092,nan,0.10978204756975174,0.9911726513835043,0.008642058819532394,0.19605237245559692,22.685841018865567,,
B,33,5,Manipulation,13,1.0,1.0,2.7943220138549805,0.0,0,-1.8625365495681763,-4.656858563423157,-0.6665432760910275,0.14363722503185272,0.9974395175577443,0.008642058819532394,0.19605237245559692,22.685841018865567,,
C,33,5,Manipulation,2,0.0,0.0,-0.5642150640487671,0.0,0,-0.8193033933639526,-0.25508832931518555,nan,0.10978204756975174,-0.8278413993884043,0.008642058819532394,0.19605237245559692,22.685841018865567,0.30222583251361385,False
C,33,5,Manipulation,13,1.0,1.0,2.7943220138549805,0.0,0,-0.8193033933639526,-3.613625407218933,-0.2932029269717777,0.14363722503185272,-0.8681596022490217,0.008642058819532394,0.19605237245559692,22.685841018865567,0.30222583251361385,False
0,33,5,Replay,1,1.0,1.0,3.3542497158050537,0.0,0,-3.9290530681610107,-7.2833027839660645,-1.1713657005462392,0.11990654468536377,-0.8268652890151716,0.017385052517056465,0.1798255890607834,10.343689723361871,,
0,33,5,Replay,4,0.9921171171171171,0.9944700460829493,1.429872751235962,0.0,0,-3.9290530681610107,-5.358925819396973,-2.7478340745809673,0.14666156470775604,-0.6409100842667637,0.017385052517056465,0.1798255890607834,10.343689723361871,,
0,33,5,Replay,10,0.9942528735632183,0.9944700460829493,0.785125195980072,0.0,0,-3.9290530681610107,-4.714178264141083,-5.00436502137264,0.11834587156772614,-0.7938867343306882,0.017385052517056465,0.1798255890607834,10.343689723361871,,
A,33,5,Replay,1,1.0,1.0,3.3542497158050537,0.0,0,-1.2631808519363403,-4.617430567741394,-0.37659117804625475,0.11990654468536377,0.9783375520320057,0.017385052517056465,0.1798255890607834,10.343689723361871,,
A,33,5,Replay,4,0.9921171171171171,0.9944700460829493,1.429872751235962,0.0,0,-1.2631808519363403,-2.6930536031723022,-0.8834218645291789,0.14666156470775604,0.9883352911523636,0.017385052517056465,0.1798255890607834,10.343689723361871,,
A,33,5,Replay,10,0.9942528735632183,0.9944700460829493,0.785125195980072,0.0,0,-1.2631808519363403,-2.0483060479164124,-1.6088909875825743,0.11834587156772614,0.9876841130165513,0.017385052517056465,0.1798255890607834,10.343689723361871,,
B,33,5,Replay,1,1.0,1.0,3.3542497158050537,0.0,0,-1.6046178340911865,-4.95886754989624,-0.47838353433565456,0.11990654468536377,0.9783375520320057,0.017385052517056465,0.1798255890607834,10.343689723361871,,
B,33,5,Replay,4,0.9921171171171171,0.9944700460829493,1.429872751235962,0.0,0,-1.6046178340911865,-3.0344905853271484,-1.1222102335359405,0.14666156470775604,0.9883352911523636,0.017385052517056465,0.1798255890607834,10.343689723361871,,
B,33,5,Replay,10,0.9942528735632183,0.9944700460829493,0.785125195980072,0.0,0,-1.6046178340911865,-2.3897430300712585,-2.0437731998756474,0.11834587156772614,0.9876841130165513,0.017385052517056465,0.1798255890607834,10.343689723361871,,
C,33,5,Replay,1,1.0,1.0,3.3542497158050537,0.271889400921659,1,-0.29174596071243286,-3.6459956765174866,-0.08697800862521975,0.11990654468536377,-0.8268652890151716,0.017385052517056465,0.1798255890607834,10.343689723361871,0.276604280663554,False
C,33,5,Replay,4,0.9921171171171171,0.9944700460829493,1.429872751235962,0.271889400921659,1,-0.29174596071243286,-1.7216187119483948,-0.2040363105459921,0.14666156470775604,-0.6409100842667637,0.017385052517056465,0.1798255890607834,10.343689723361871,0.276604280663554,False
C,33,5,Replay,10,0.9942528735632183,0.9944700460829493,0.785125195980072,0.271889400921659,1,-0.29174596071243286,-1.0768711566925049,-0.3715916419523975,0.11834587156772614,-0.7938867343306882,0.017385052517056465,0.1798255890607834,10.343689723361871,0.276604280663554,False
0,33,10,Manipulation,2,0.0,0.0,-2.148953676223755,0.0,0,-8.349532127380371,-6.200578451156616,nan,0.10462819784879684,-0.9256013541091662,0.008123709820210934,0.21046102046966553,25.907008636135757,,
0,33,10,Manipulation,13,0.4090909090909091,0.4450154162384378,-0.1315125674009323,0.0,0,-8.349532127380371,-8.218019559979439,nan,0.133376806974411,-0.9186180348770143,0.008123709820210934,0.21046102046966553,25.907008636135757,,
A,33,10,Manipulation,2,0.0,0.0,-2.148953676223755,0.0,0,-5.837533473968506,-3.688579797744751,nan,0.10462819784879684,0.9969184730057244,0.008123709820210934,0.21046102046966553,25.907008636135757,,
A,33,10,Manipulation,13,0.4090909090909091,0.4450154162384378,-0.1315125674009323,0.0,0,-5.837533473968506,-5.7060209065675735,nan,0.133376806974411,0.9990564250632209,0.008123709820210934,0.21046102046966553,25.907008636135757,,
B,33,10,Manipulation,2,0.0,0.0,-2.148953676223755,0.0,0,-5.562102317810059,-3.4131486415863037,nan,0.10462819784879684,0.9969184730057244,0.008123709820210934,0.21046102046966553,25.907008636135757,,
B,33,10,Manipulation,13,0.4090909090909091,0.4450154162384378,-0.1315125674009323,0.0,0,-5.562102317810059,-5.430589750409126,nan,0.133376806974411,0.9990564250632209,0.008123709820210934,0.21046102046966553,25.907008636135757,,
C,33,10,Manipulation,2,0.0,0.0,-2.148953676223755,0.0,0,-1.8934134244918823,0.25554025173187256,nan,0.10462819784879684,-0.9256013541091662,0.008123709820210934,0.21046102046966553,25.907008636135757,0.33677233598188555,False
C,33,10,Manipulation,13,0.4090909090909091,0.4450154162384378,-0.1315125674009323,0.0,0,-1.8934134244918823,-1.76190085709095,nan,0.133376806974411,-0.9186180348770143,0.008123709820210934,0.21046102046966553,25.907008636135757,0.33677233598188555,False
0,33,10,Replay,1,1.0,1.0,2.7432992458343506,0.0,0,-4.121895790100098,-6.865195035934448,-1.5025323235732013,0.11220820248126984,-0.8801947459597187,0.01647527515888214,0.17228588461875916,10.457238677793887,,
0,33,10,Replay,4,0.9921171171171171,0.9944700460829493,1.3849554061889648,0.0,0,-4.121895790100098,-5.5068511962890625,-2.9761938699834944,0.14196787774562836,-0.7164173626131499,0.01647527515888214,0.17228588461875916,10.457238677793887,,
0,33,10,Replay,10,0.9937304075235109,0.9944700460829493,0.7038545608520508,0.0,0,-4.121895790100098,-4.825750350952148,-5.856175436457127,0.10788647085428238,-0.8630238023561667,0.01647527515888214,0.17228588461875916,10.457238677793887,,
A,33,10,Replay,1,1.0,1.0,2.7432992458343506,0.0,0,-1.8529409170150757,-4.596240162849426,-0.6754425058909386,0.11220820248126984,0.9840452632389513,0.01647527515888214,0.17228588461875916,10.457238677793887,,
A,33,10,Replay,4,0.9921171171171171,0.9944700460829493,1.3849554061889648,0.0,0,-1.8529409170150757,-3.2378963232040405,-1.3379065554997793,0.14196787774562836,0.9897210220055249,0.01647527515888214,0.17228588461875916,10.457238677793887,,
A,33,10,Replay,10,0.9937304075235109,0.9944700460829493,0.7038545608520508,0.0,0,-1.8529409170150757,-2.5567954778671265,-2.6325622082664335,0.10788647085428238,0.980835346356317,0.01647527515888214,0.17228588461875916,10.457238677793887,,
B,33,10,Replay,1,1.0,1.0,2.7432992458343506,0.0,0,-1.8696006536483765,-4.612899899482727,-0.6815153893572969,0.11220820248126984,0.9840452632389513,0.01647527515888214,0.17228588461875916,10.457238677793887,,
B,33,10,Replay,4,0.9921171171171171,0.9944700460829493,1.3849554061889648,0.0,0,-1.8696006536483765,-3.2545560598373413,-1.349935633518359,0.14196787774562836,0.9897210220055249,0.01647527515888214,0.17228588461875916,10.457238677793887,,
B,33,10,Replay,10,0.9937304075235109,0.9944700460829493,0.7038545608520508,0.0,0,-1.8696006536483765,-2.5734552145004272,-2.6562314967244545,0.10788647085428238,0.980835346356317,0.01647527515888214,0.17228588461875916,10.457238677793887,,
C,33,10,Replay,1,1.0,1.0,2.7432992458343506,0.0,0,-0.38996535539627075,-3.1332646012306213,-0.1421519566224596,0.11220820248126984,-0.8801947459597187,0.01647527515888214,0.17228588461875916,10.457238677793887,0.25457199865947977,False
C,33,10,Replay,4,0.9921171171171171,0.9944700460829493,1.3849554061889648,0.0,0,-0.38996535539627075,-1.7749207615852356,-0.28157249948527474,0.14196787774562836,-0.7164173626131499,0.01647527515888214,0.17228588461875916,10.457238677793887,0.25457199865947977,False
C,33,10,Replay,10,0.9937304075235109,0.9944700460829493,0.7038545608520508,0.0,0,-0.38996535539627075,-1.0938199162483215,-0.5540425211199859,0.10788647085428238,-0.8630238023561667,0.01647527515888214,0.17228588461875916,10.457238677793887,0.25457199865947977,False
0,33,20,Manipulation,2,0.0,0.0,-2.490812301635742,0.0,0,-11.277043342590332,-8.78623104095459,nan,0.0965876653790474,-0.9076430137595694,0.007311506196856499,0.18268537521362305,24.98601113026022,,
0,33,20,Manipulation,13,0.0,0.0,-1.3110564947128296,0.0,0,-11.277043342590332,-9.965986847877502,nan,0.11929775029420853,-0.9479197718801644,0.007311506196856499,0.18268537521362305,24.98601113026022,,
A,33,20,Manipulation,2,0.0,0.0,-2.490812301635742,0.0,0,-9.54058837890625,-7.049776077270508,nan,0.0965876653790474,0.9880145518524623,0.007311506196856499,0.18268537521362305,24.98601113026022,,
A,33,20,Manipulation,13,0.0,0.0,-1.3110564947128296,0.0,0,-9.54058837890625,-8.22953188419342,nan,0.11929775029420853,0.9961023635099451,0.007311506196856499,0.18268537521362305,24.98601113026022,,
B,33,20,Manipulation,2,0.0,0.0,-2.490812301635742,0.0,0,-9.322189331054688,-6.831377029418945,nan,0.0965876653790474,0.9880145518524623,0.007311506196856499,0.18268537521362305,24.98601113026022,,
B,33,20,Manipulation,13,0.0,0.0,-1.3110564947128296,0.0,0,-9.322189331054688,-8.011132836341858,nan,0.11929775029420853,0.9961023635099451,0.007311506196856499,0.18268537521362305,24.98601113026022,,
C,33,20,Manipulation,2,0.0,0.0,-2.490812301635742,0.0,0,-2.1171107292175293,0.3737015724182129,nan,0.0965876653790474,-0.9076430137595694,0.007311506196856499,0.18268537521362305,24.98601113026022,0.47634166878414586,False
C,33,20,Manipulation,13,0.0,0.0,-1.3110564947128296,0.0,0,-2.1171107292175293,-0.8060542345046997,nan,0.11929775029420853,-0.9479197718801644,0.007311506196856499,0.18268537521362305,24.98601113026022,0.47634166878414586,False
0,33,20,Replay,1,0.9944506104328524,0.9944700460829493,1.630044937133789,0.0,0,-4.638030529022217,-6.268075466156006,-2.8453390599019674,0.10472454875707626,-0.8276783790318879,0.01610470749437809,0.16020935773849487,9.947983084723615,,
0,33,20,Replay,4,0.9921171171171171,0.9944700460829493,1.523842453956604,0.0,0,-4.638030529022217,-6.161872982978821,-3.0436417603274744,0.14991411566734314,-0.6621737831755449,0.01610470749437809,0.16020935773849487,9.947983084723615,,
0,33,20,Replay,10,0.47910135841170326,0.5133640552995392,-0.07194870710372925,0.0,0,-4.638030529022217,-4.5660818219184875,nan,0.09753800183534622,-0.8215586802304824,0.01610470749437809,0.16020935773849487,9.947983084723615,,
A,33,20,Replay,1,0.9944506104328524,0.9944700460829493,1.630044937133789,0.0,0,-3.001939535140991,-4.63198447227478,-1.8416299248899795,0.10472454875707626,0.9368651449738593,0.01610470749437809,0.16020935773849487,9.947983084723615,,
A,33,20,Replay,4,0.9921171171171171,0.9944700460829493,1.523842453956604,0.0,0,-3.001939535140991,-4.525781989097595,-1.9699802478573551,0.14991411566734314,0.9833326636113904,0.01610470749437809,0.16020935773849487,9.947983084723615,,
A,33,20,Replay,10,0.47910135841170326,0.5133640552995392,-0.07194870710372925,0.0,0,-3.001939535140991,-2.929990828037262,nan,0.09753800183534622,0.9701801831217522,0.01610470749437809,0.16020935773849487,9.947983084723615,,
B,33,20,Replay,1,0.9944506104328524,0.9944700460829493,1.630044937133789,0.0,0,-3.0082738399505615,-4.638318777084351,-1.8455158943287782,0.10472454875707626,0.9368651449738593,0.01610470749437809,0.16020935773849487,9.947983084723615,,
B,33,20,Replay,4,0.9921171171171171,0.9944700460829493,1.523842453956604,0.0,0,-3.0082738399505615,-4.5321162939071655,-1.9741370455585372,0.14991411566734314,0.9833326636113904,0.01610470749437809,0.16020935773849487,9.947983084723615,,
B,33,20,Replay,10,0.47910135841170326,0.5133640552995392,-0.07194870710372925,0.0,0,-3.0082738399505615,-2.9363251328468323,nan,0.09753800183534622,0.9701801831217522,0.01610470749437809,0.16020935773849487,9.947983084723615,,
C,33,20,Replay,1,0.9944506104328524,0.9944700460829493,1.630044937133789,0.3271889400921659,1,-0.20232097804546356,-1.8323659151792526,-0.12411987757909136,0.10472454875707626,-0.8276783790318879,0.01610470749437809,0.16020935773849487,9.947983084723615,0.4391034921557783,False
C,33,20,Replay,4,0.9921171171171171,0.9944700460829493,1.523842453956604,0.3271889400921659,1,-0.20232097804546356,-1.7261634320020676,-0.1327702726224382,0.14991411566734314,-0.6621737831755449,0.01610470749437809,0.16020935773849487,9.947983084723615,0.4391034921557783,False
C,33,20,Replay,10,0.47910135841170326,0.5133640552995392,-0.07194870710372925,0.3271889400921659,1,-0.20232097804546356,-0.13037227094173431,nan,0.09753800183534622,-0.8215586802304824,0.01610470749437809,0.16020935773849487,9.947983084723615,0.4391034921557783,False
0,33,30,Manipulation,2,0.0,0.0,-2.1313560009002686,0.0,0,-9.987890243530273,-7.856534242630005,nan,0.08455725014209747,-0.8597860895278912,0.0065874396823346615,0.14078709483146667,21.37205069353594,,
0,33,30,Manipulation,13,0.0,0.0,-1.0508849620819092,0.0,0,-9.987890243530273,-8.937005281448364,nan,0.111729197204113,-0.9310230886505045,0.0065874396823346615,0.14078709483146667,21.37205069353594,,
A,33,30,Manipulation,2,0.0,0.0,-2.1313560009002686,0.0,0,-9.030389785766602,-6.899033784866333,nan,0.08455725014209747,0.9598112473829268,0.0065874396823346615,0.14078709483146667,21.37205069353594,,
A,33,30,Manipulation,13,0.0,0.0,-1.0508849620819092,0.0,0,-9.030389785766602,-7.979504823684692,nan,0.111729197204113,0.9887009894293809,0.0065874396823346615,0.14078709483146667,21.37205069353594,,
B,33,30,Manipulation,2,0.0,0.0,-2.1313560009002686,0.0,0,-9.00439167022705,-6.873035669326782,nan,0.08455725014209747,0.9598112473829268,0.0065874396823346615,0.14078709483146667,21.37205069353594,,
B,33,30,Manipulation,13,0.0,0.0,-1.0508849620819092,0.0,0,-9.00439167022705,-7.953506708145142,nan,0.111729197204113,0.9887009894293809,0.0065874396823346615,0.14078709483146667,21.37205069353594,,
C,33,30,Manipulation,2,0.0,0.0,-2.1313560009002686,0.0,0,-1.6112011671066284,0.5201548337936401,nan,0.08455725014209747,-0.8597860895278912,0.0065874396823346615,0.14078709483146667,21.37205069353594,0.34702777981905375,False
C,33,30,Manipulation,13,0.0,0.0,-1.0508849620819092,0.0,0,-1.6112011671066284,-0.5603162050247192,nan,0.111729197204113,-0.9310230886505045,0.0065874396823346615,0.14078709483146667,21.37205069353594,0.34702777981905375,False
0,33,30,Replay,1,0.9855715871254163,0.9668202764976959,0.21964912116527557,0.0,0,-4.867074966430664,-5.08672408759594,-22.1584085591147,0.09214503318071365,-0.773965628311209,0.015458165667951107,0.14875765144824982,9.62324085817401,,
0,33,30,Replay,4,0.9921171171171171,0.9944700460829493,1.092399001121521,0.0,0,-4.867074966430664,-5.959473967552185,-4.455400418193205,0.1479281485080719,-0.5095398301111709,0.015458165667951107,0.14875765144824982,9.62324085817401,,
0,33,30,Replay,10,0.0,0.0,-0.45508086681365967,0.0,0,-4.867074966430664,-4.411994099617004,nan,0.10147801786661148,-0.6710210545013618,0.015458165667951107,0.14875765144824982,9.62324085817401,,
A,33,30,Replay,1,0.9855715871254163,0.9668202764976959,0.21964912116527557,0.0,0,-3.8147425651550293,-4.034391686320305,-17.367438325804255,0.09214503318071365,0.9444689818715863,0.015458165667951107,0.14875765144824982,9.62324085817401,,
A,33,30,Replay,4,0.9921171171171171,0.9944700460829493,1.092399001121521,0.0,0,-3.8147425651550293,-4.90714156627655,-3.492078042215885,0.1479281485080719,0.9732507204565557,0.015458165667951107,0.14875765144824982,9.62324085817401,,
A,33,30,Replay,10,0.0,0.0,-0.45508086681365967,0.0,0,-3.8147425651550293,-3.3596616983413696,nan,0.10147801786661148,0.9181149626532937,0.015458165667951107,0.14875765144824982,9.62324085817401,,
B,33,30,Replay,1,0.9855715871254163,0.9668202764976959,0.21964912116527557,0.0,0,-3.9272079467773438,-4.146857067942619,-17.87946123318338,0.09214503318071365,0.9444689818715863,0.015458165667951107,0.14875765144824982,9.62324085817401,,
B,33,30,Replay,4,0.9921171171171171,0.9944700460829493,1.092399001121521,0.0,0,-3.9272079467773438,-5.019606947898865,-3.595030701003426,0.1479281485080719,0.9732507204565557,0.015458165667951107,0.14875765144824982,9.62324085817401,,
B,33,30,Replay,10,0.0,0.0,-0.45508086681365967,0.0,0,-3.9272079467773438,-3.472127079963684,nan,0.10147801786661148,0.9181149626532937,0.015458165667951107,0.14875765144824982,9.62324085817401,,
C,33,30,Replay,1,0.9855715871254163,0.9668202764976959,0.21964912116527557,0.0,0,-0.5279264450073242,-0.7475755661725998,-2.403499008812717,0.09214503318071365,-0.773965628311209,0.015458165667951107,0.14875765144824982,9.62324085817401,0.3158167295654486,False
C,33,30,Replay,4,0.9921171171171171,0.9944700460829493,1.092399001121521,0.0,0,-0.5279264450073242,-1.6203254461288452,-0.4832725446154051,0.1479281485080719,-0.5095398301111709,0.015458165667951107,0.14875765144824982,9.62324085817401,0.3158167295654486,False
C,33,30,Replay,10,0.0,0.0,-0.45508086681365967,0.0,0,-0.5279264450073242,-0.07284557819366455,nan,0.10147801786661148,-0.6710210545013618,0.015458165667951107,0.14875765144824982,9.62324085817401,0.3158167295654486,False
0,33,45,Manipulation,2,0.0,0.0,-1.5588680505752563,0.0,0,-10.996419906616211,-9.437551856040955,nan,0.07628940790891647,-0.8173624457943631,0.005790604744106531,0.11876136064529419,20.509319128743027,,
0,33,45,Manipulation,13,0.0,0.0,-1.4360178709030151,0.0,0,-10.996419906616211,-9.560402035713196,nan,0.09880092740058899,-0.946807681808237,0.005790604744106531,0.11876136064529419,20.509319128743027,,
A,33,45,Manipulation,2,0.0,0.0,-1.5588680505752563,0.0,0,-9.932764053344727,-8.37389600276947,nan,0.07628940790891647,0.937128646488274,0.005790604744106531,0.11876136064529419,20.509319128743027,,
A,33,45,Manipulation,13,0.0,0.0,-1.4360178709030151,0.0,0,-9.932764053344727,-8.496746182441711,nan,0.09880092740058899,0.9817487218803588,0.005790604744106531,0.11876136064529419,20.509319128743027,,
B,33,45,Manipulation,2,0.0,0.0,-1.5588680505752563,0.0,0,-9.96346664428711,-8.404598593711853,nan,0.07628940790891647,0.937128646488274,0.005790604744106531,0.11876136064529419,20.509319128743027,,
B,33,45,Manipulation,13,0.0,0.0,-1.4360178709030151,0.0,0,-9.96346664428711,-8.527448773384094,nan,0.09880092740058899,0.9817487218803588,0.005790604744106531,0.11876136064529419,20.509319128743027,,
C,33,45,Manipulation,2,0.0,0.0,-1.5588680505752563,0.0,0,-1.7530940771102905,-0.19422602653503418,nan,0.07628940790891647,-0.8173624457943631,0.005790604744106531,0.11876136064529419,20.509319128743027,0.376249255546802,False
C,33,45,Manipulation,13,0.0,0.0,-1.4360178709030151,0.0,0,-1.7530940771102905,-0.3170762062072754,nan,0.09880092740058899,-0.946807681808237,0.005790604744106531,0.11876136064529419,20.509319128743027,0.376249255546802,False
0,33,45,Replay,1,0.9678135405105438,0.9649769585253456,0.49580928683280945,0.0,0,-6.477624893188477,-6.973434180021286,-13.064751034751755,0.08078526705503464,-0.7884667455712033,0.013074246235191822,0.12318986654281616,9.422330306983755,,
0,33,45,Replay,4,0.9921171171171171,0.9944700460829493,1.2967112064361572,0.0,0,-6.477624893188477,-7.774336099624634,-4.995426013932115,0.12319770455360413,-0.5346041817873962,0.013074246235191822,0.12318986654281616,9.422330306983755,,
0,33,45,Replay,10,0.49895506792058514,0.5824884792626728,-0.04622907191514969,0.0,0,-6.477624893188477,-6.431395821273327,nan,0.09193514287471771,-0.5800879691211016,0.013074246235191822,0.12318986654281616,9.422330306983755,,
A,33,45,Replay,1,0.9678135405105438,0.9649769585253456,0.49580928683280945,0.0,0,-5.4353508949279785,-5.931160181760788,-10.96258387907288,0.08078526705503464,0.9335726211627706,0.013074246235191822,0.12318986654281616,9.422330306983755,,
A,33,45,Replay,4,0.9921171171171171,0.9944700460829493,1.2967112064361572,0.0,0,-5.4353508949279785,-6.732062101364136,-4.191643341979234,0.12319770455360413,0.9672304541034576,0.013074246235191822,0.12318986654281616,9.422330306983755,,
A,33,45,Replay,10,0.49895506792058514,0.5824884792626728,-0.04622907191514969,0.0,0,-5.4353508949279785,-5.389121823012829,nan,0.09193514287471771,0.8895266122289488,0.013074246235191822,0.12318986654281616,9.422330306983755,,
B,33,45,Replay,1,0.9678135405105438,0.9649769585253456,0.49580928683280945,0.0,0,-5.645776748657227,-6.141586035490036,-11.386992738119131,0.08078526705503464,0.9335726211627706,0.013074246235191822,0.12318986654281616,9.422330306983755,,
